id	date	question
500703104	2019-04-29 19:27:22	i want to do criminal justice .Whats the pre requisites.?|How long does the course takes.?|Whats the tuition cost?|Thanks|
394318592	2018-03-20 17:14:04	I want to do med tech so hour many  course hours and the cost
464148176	2018-12-19 13:58:10	I want to do online classes for medical billing and coding (CPC). I need it to be online and at my pace. I work full time and I am pregnant with my first child.
551931259	2019-11-03 3:14:46	I want to enroll for the 2+2 program. Is there any chance that I can transfer from shoreline to the University of British Columbia? Thanks.
532255750	2019-08-26 19:43:28	I want to enroll for the state short early childhood education- infant and toddler certificate but it doesnt say which classes it requires? Also how many quarters is it and are any available so i could start in sept?
513206754	2019-06-17 22:45:56	I want to enroll in Honors class but do you think I can do it since I am a mom of 2 kids and work full time
452528386	2018-11-07 11:22:06	I want to enroll in school and have filled out my financial aid. I'm just lost as to what steps I need to take now or what classes I need to enroll for.
429018333	2018-08-02 19:29:56	I want to enroll in the summer session of entrepreneirshipa an audit.  May i and how do igo about it? Thank you.  (I do realize only 3 weeks remain)
486394620	2019-03-16 17:19:00	I want to eventually go into the dental hygiene program. I have to start working on my prerequisites and am trying to figure out what the best way to go about that is. I do currently work full time, so I am trying to get involved in the online programs.
505869631	2019-05-19 16:57:04	I want to finish college
534859153	2019-09-05 11:58:44	I want to get some more information on the Digital Audio Engineering program.
460572459	2018-12-06 23:48:21	I want to get start and be ready to start next quarter what do I need to do?
503273489	2019-05-08 23:32:53	I want to go into either video production or theater, one day wanting to become a director. Wondering who I would connect to get ab better understanding of the programs offered at SCC.
435302076	2018-08-30 11:24:36	I want to have the list of document to submit
419677207	2018-06-29 23:37:04	I want to help my nephew finish his degree. He will transfer from Ohio state. His father was a veteran and died when my nephew was 5. His mom died recently and I'd like him to live with me. He should be eligible for veteran benefits but not sure how to apply. Please help us.
537268500	2019-09-13 18:09:43	I want to know about the Biotechnology Lab Specialist Certificate course. Is it two (2) years of course?
439561982	2018-09-16 18:32:01	I want to know how I get my transcript from shoreline community college ? |And what colleges does an associates of arts from shoreline cc transfer best to ?
450848292	2018-11-01 0:56:46	I want to know how to apply for Selangor Community College.
506876917	2019-05-23 10:37:22	I want to know how well my credits would transfer to your college. I'm from California.
564794828	2019-12-15 17:25:52	I want to know if I can transfer my credits from the Animation major to a 4 years university
439680753	2018-09-17 9:28:30	I want to know if shoreline community college give me fee waiver for the application fee?
418854074	2018-06-27 13:19:17	I want to know if you do offer auto mechanic training as a course, also I need application information and form of this great institution, thanks
400306912	2018-04-14 18:26:25	I want to know Is shoreline CC provide any bachelor degree? It means I can get the bachelor degree without transferring.
